Symbol,Date,Open,High,Low,Close,Adj Close,Volume,SMA50,SMA100,Signal,Entry/Exit,EMA 50 dias,EMA 200 dias,RSI,Variation
NVR,2006-05-26,644.11,648.75,638.0,645.5,645.5,38500,744.0952000000001,750.0758999999999,0.0,0.0,725.0184874183628,747.6095266637516,20.895522388059703,0.0023291925465838137
NVR,2006-05-30,643.5,644.25,626.0,626.0,626.0,50500,740.7752,749.1859,0.0,0.0,721.1354094803878,746.3994816223213,19.774011299435017,-0.030209140201394313
NVR,2006-05-31,627.0,627.0,597.0,609.0,609.0,176000,737.6552,747.9309,0.0,0.0,716.7379424419412,745.0323226012038,18.81720430107528,-0.027156549520766737
NVR,2006-06-01,600.5,621.0,600.5,620.0,620.0,111100,735.0352,746.9009,0.0,0.0,712.9442976402966,743.788219888754,15.168539325842701,0.01806239737274229
NVR,2006-06-02,626.0,627.0,606.25,612.0,612.0,53500,732.2422,745.2759,0.0,0.0,708.985697732834,742.4768943177216,16.56441717791411,-0.012903225806451646
NVR,2006-06-05,610.0,610.0,583.0,583.25,583.25,91400,728.4472000000001,743.0083999999999,0.0,0.0,704.0548860570366,740.8925471105802,14.614343707713132,-0.04697712418300659
NVR,2006-06-06,573.0,577.0,551.0,564.0,564.0,135600,724.2076,740.4196,0.0,0.0,698.5625375842117,739.1324222637087,14.673913043478265,-0.033004714959279924
NVR,2006-06-07,562.0,581.8,557.0,557.0,557.0,88800,719.7275999999999,737.8896,0.0,0.0,693.0110655220858,737.3201593556122,14.400000000000006,-0.012411347517730542
NVR,2006-06-08,552.0,565.0,533.0,557.25,557.25,133300,715.6186,735.6095999999999,0.0,0.0,687.6871021682786,735.5284164764519,16.59056316590562,0.0004488330341112512
NVR,2006-06-09,560.0,571.0,546.95,556.5,556.5,65600,711.5286,733.4384999999999,0.0,0.0,682.5425099263854,733.7470391980793,13.771517996870102,-0.0013458950201884479
NVR,2006-06-12,556.5,557.0,530.0,540.25,540.25,129600,707.4186,731.2009999999999,0.0,0.0,676.9624114978997,731.8216955244666,9.010339734121118,-0.029200359389038644
NVR,2006-06-13,538.0,547.0,520.02,530.0,530.0,124700,703.2396000000001,728.8509999999999,0.0,0.0,671.1991796744526,729.8135194495964,10.06600660066006,-0.01897269782508093
NVR,2006-06-14,537.0,542.39,525.0,541.0,541.0,88200,698.9996000000001,726.7359999999999,0.0,0.0,666.0933294911408,727.9347779625358,16.253869969040252,0.020754716981132182
NVR,2006-06-15,538.0,565.0,537.0,559.0,559.0,305000,694.9996000000001,724.9559999999999,0.0,0.0,661.8935910797235,726.253834898232,23.587570621468927,0.03327171903881698
NVR,2006-06-16,555.0,565.0,541.25,547.75,547.75,68900,689.095,723.0434999999999,0.0,0.0,657.4173718216952,724.4776773370555,23.22670375521558,-0.0201252236135957
NVR,2006-06-19,546.0,549.5,518.75,522.0,522.0,129900,683.235,720.9585,0.0,0.0,652.106886652217,722.4629740799704,19.73039215686275,-0.04701049748973074
NVR,2006-06-20,527.0,529.06,503.0,508.0,508.0,122100,677.395,718.3084999999999,0.0,0.0,646.4556361952673,720.3290141388762,20.277078085642316,-0.026819923371647514
NVR,2006-06-21,508.75,522.77,508.0,514.96,514.96,105300,671.8542,715.9181,0.0,0.0,641.2989445797667,718.285541361375,25.050408574763892,0.013700787401574877
NVR,2006-06-22,518.0,520.75,500.01,507.5,507.5,114500,666.1242,713.3281,0.0,0.0,636.0519271452661,716.188172790615,19.58144062297211,-0.014486562063072972
NVR,2006-06-23,505.5,526.75,502.0,523.0,523.0,108500,661.3842,710.6156,0.0,0.0,631.6185182376086,714.265902414589,26.873505872570433,0.030541871921182295
NVR,2006-06-26,523.0,538.0,485.0,500.0,500.0,176500,656.2642,707.9155999999999,0.0,0.0,626.4570077184867,712.1339033855882,27.701291048374145,-0.04397705544933084
NVR,2006-06-27,505.0,514.37,484.0,497.0,497.0,138800,651.2442,705.2955999999999,0.0,0.0,621.3802623177618,709.9932675310052,30.342682783710842,-0.006000000000000005
NVR,2006-06-28,500.0,500.0,481.75,486.0,486.0,73600,645.3942,702.4531,0.0,0.0,616.0712324229476,707.7644787993535,29.646829492030747,-0.02213279678068414
NVR,2006-06-29,490.0,504.18,478.1,502.5,502.5,102300,639.6842,699.9956,0.0,0.0,611.6174586024399,705.7220461744843,35.64273351864479,0.033950617283950546
NVR,2006-06-30,500.0,507.0,488.96,491.25,491.25,70800,633.3792,697.5096000000001,0.0,0.0,606.8971661082265,703.587995963793,33.782373117264015,-0.02238805970149249
NVR,2006-07-03,490.25,493.0,480.25,489.06,489.06,27400,627.5004,694.8802000000001,0.0,0.0,602.276100770649,701.4533890387802,36.320880765325214,-0.004458015267175597
NVR,2006-07-05,487.0,487.0,471.5,476.5,476.5,110900,621.3704,692.2952,0.0,0.0,597.3437046619961,699.2150468592898,35.87794319501637,-0.025681920418762494
NVR,2006-07-06,474.75,486.0,473.25,481.0,481.0,59100,615.3904,689.7852,0.0,0.0,592.781206439957,697.04375286069,33.59938771047453,0.009443861490031402
NVR,2006-07-07,479.0,490.0,477.0,477.98,477.98,49600,609.29,687.305,0.0,0.0,588.2791983442725,694.8640140262554,25.878289865428144,-0.00627858627858624
NVR,2006-07-10,478.0,485.0,476.0,480.75,480.75,49600,603.645,684.7475,0.0,0.0,584.062367036654,692.7335263245017,28.991596638655466,0.00579522155738732
NVR,2006-07-11,476.0,479.0,465.0,472.0,472.0,75700,597.985,682.0475,0.0,0.0,579.6677644077656,690.5371728287355,32.45121437596518,-0.018200728029121205
NVR,2006-07-12,474.0,475.89,453.0,455.0,455.0,64100,592.165,679.0975,0.0,0.0,574.7788324702062,688.1935193677531,31.78193317750585,-0.03601694915254239
NVR,2006-07-13,450.0,452.9,440.0,441.5,441.5,110500,586.305,675.9125,0.0,0.0,569.5522115890217,685.7388574834969,25.835526315789465,-0.029670329670329676
NVR,2006-07-14,430.0,430.0,398.0,426.1,426.1,186900,580.067,672.5735000000001,0.0,0.0,563.9266346639621,683.1553862647556,24.552957359009625,-0.034881087202717986
NVR,2006-07-17,420.0,430.0,410.0,410.0,410.0,98400,573.817,668.9185000000001,0.0,0.0,557.8902960496891,680.4374222223203,14.806278809019545,-0.0377845576155833
NVR,2006-07-18,406.0,416.0,386.55,394.0,394.0,123900,566.837,665.1835000000001,0.0,0.0,551.463225616368,677.5872986181182,15.481307802527027,-0.039024390243902474
NVR,2006-07-19,396.0,435.0,394.0,435.0,435.0,191100,560.877,661.7560000000001,0.0,0.0,546.896040298079,675.1734946517688,33.81539104103581,0.10406091370558368
NVR,2006-07-20,458.9,476.69,423.1,426.25,426.25,308800,554.9019999999999,658.3685,0.0,0.0,542.1648230314877,672.6966439587164,34.21733847535528,-0.02011494252873558
NVR,2006-07-21,424.25,447.91,413.0,440.57,440.57,160500,548.8334,655.2442000000001,0.0,0.0,538.1807123243705,670.386926108381,33.45091122868901,0.03359530791788856
NVR,2006-07-24,450.0,468.99,445.61,457.0,457.0,108700,543.5534,652.1192000000001,0.0,0.0,534.9971549783166,668.2636731122777,41.09418066462114,0.03729259822502673
NVR,2006-07-25,455.0,480.15,449.85,470.0,470.0,162900,538.6734,649.1692,0.0,0.0,532.4482469399512,666.290900245489,45.307730182176265,0.02844638949671774
NVR,2006-07-26,469.0,472.0,459.75,470.0,470.0,89000,534.1934,646.4442,0.0,0.0,529.999296079561,664.3377569594642,48.29432140233021,0.0
NVR,2006-07-27,470.0,474.82,459.81,464.0,464.0,106300,529.6633999999999,643.7317,0.0,0.0,527.4110883901665,662.3443464424546,45.57383878358675,-0.012765957446808529
NVR,2006-07-28,472.8,486.85,468.15,484.49,484.49,70700,526.0132,641.3291,0.0,0.0,525.7279084532972,660.5746514529775,51.553625125292356,0.044159482758620694
NVR,2006-07-31,486.0,495.0,472.0,495.0,495.0,81000,522.4682,639.0291000000001,0.0,0.0,524.5228924355209,658.927142483296,53.27963176064443,0.021692914198435442
NVR,2006-08-01,489.0,490.0,475.0,477.6,477.6,107500,518.4402,636.7401,0.0,0.0,522.6827790066769,657.1228923093329,51.23948649845064,-0.035151515151515156
NVR,2006-08-02,480.0,486.0,475.01,480.0,480.0,75200,515.0201999999999,634.3402,0.0,0.0,521.0089445358269,655.360475470434,55.91575958353053,0.005025125628140614
NVR,2006-08-03,477.0,522.0,475.0,517.12,517.12,104600,512.3626,632.1414,0.0,0.0,520.856436906971,653.9849483513253,66.09484079686702,0.07733333333333325
NVR,2006-08-04,520.0,540.0,517.0,527.02,527.02,131200,509.853,629.6591,0.0,0.0,521.0981452635604,652.7216155319092,71.99459506581815,0.019144492574257432
NVR,2006-08-07,512.0,534.0,512.0,524.38,524.38,45600,507.4606,627.1528999999999,0.0,0.0,521.226845449303,651.4445845315917,76.48175588071865,-0.0050092975598649
NVR,2006-08-08,523.0,528.0,491.0,493.75,493.75,107900,504.4256,624.2603999999999,0.0,0.0,520.14932209835,649.8754841879937,71.62929875536668,-0.05841183874289635
NVR,2006-08-09,489.0,490.01,466.01,471.7,471.7,83800,501.3396,621.0574,0.0,0.0,518.2493486827284,648.1025937980635,58.670383670383664,-0.04465822784810125
NVR,2006-08-10,471.7,474.4,460.0,472.5,472.5,90200,498.6096,618.1324,0.0,0.0,516.4552565775234,646.3553043075356,61.353036476999364,0.0016959932160272029
NVR,2006-08-11,471.0,471.75,461.51,464.5,464.5,53600,495.4996,615.2674,0.0,0.0,514.4177955352676,644.5457987920377,56.06221816892131,-0.016931216931216908
NVR,2006-08-14,462.0,472.99,462.0,464.5,464.5,61400,492.5496,612.3959,0.0,0.0,512.4602349260415,642.7542983065448,52.07251022438378,0.0
NVR,2006-08-15,469.0,478.0,463.0,469.0,469.0,67900,490.2646,609.3559,0.0,0.0,510.75591198776533,641.0253998159324,49.71004407330086,0.009687836383207804
NVR,2006-08-16,471.5,496.25,468.0,494.5,494.5,56900,488.8746,606.5411,0.0,0.0,510.1184252431471,639.5674356386595,56.18874406385773,0.054371002132196145
NVR,2006-08-17,487.5,504.0,485.0,499.75,499.75,54900,487.7296,603.7286,0.0,0.0,509.71182033165115,638.1762173735982,59.06486130128303,0.010616784630940401
NVR,2006-08-18,501.0,507.55,491.0,504.0,504.0,51100,486.6646,601.1416,0.0,0.0,509.48782737746876,636.8411306335624,55.39099198673667,0.008504252126062983
NVR,2006-08-21,501.0,501.0,488.25,489.66,489.66,67600,485.32779999999997,598.4282,0.0,0.0,508.71026551952883,635.3766417715369,48.555038424071874,-0.028452380952380896
NVR,2006-08-22,492.0,500.0,485.0,500.0,500.0,83900,484.52279999999996,595.9707,0.0,0.0,508.36868647954736,634.0296105101286,56.30204816565384,0.021116693215700533
NVR,2006-08-23,496.0,496.0,478.0,483.25,483.25,84000,483.5878,593.4137,0.0,0.0,507.38363995093766,632.529315878187,50.846045712500654,-0.033499999999999974
NVR,2006-08-24,483.25,493.8,479.0,491.02,491.02,58100,482.5882,590.7939,0.0,0.0,506.7419285803127,631.1212629838767,41.98008849557521,0.016078634247284063
NVR,2006-08-25,491.25,493.98,486.5,493.0,493.0,28500,481.2682,588.1339,0.0,0.0,506.2030294203004,629.746922058664,39.01162790697675,0.004032422304590444
NVR,2006-08-28,496.0,509.84,493.0,505.0,505.0,35400,480.4132,584.7541,0.0,0.0,506.15585179597497,628.5056591526078,44.097222222222214,0.024340770791074995
NVR,2006-08-29,502.0,508.5,492.55,505.0,505.0,45200,480.0732,581.6541000000001,0.0,0.0,506.1105242745642,627.2767471212386,54.21253650864974,0.0
NVR,2006-08-30,503.0,504.25,496.0,501.87,501.87,26600,479.95059999999995,578.6727999999999,0.0,0.0,505.9442292049735,626.0289187916741,63.16202774626997,-0.0061980198019802035
NVR,2006-08-31,500.0,514.61,496.01,513.65,513.65,28300,479.92440000000005,575.8893,0.0,0.0,506.24641629497455,624.910720594742,66.38267377975953,0.023472213919939477
NVR,2006-09-01,518.0,523.44,508.01,512.4,512.4,33600,480.0224,573.0733,0.0,0.0,506.4877333030148,623.791210937083,70.15314708852239,-0.002433563710697917
NVR,2006-09-05,511.0,511.05,506.8,510.0,510.0,52000,479.76239999999996,570.5733,0.0,0.0,506.62546925191623,622.6589600819876,68.76443418013858,-0.004683840749414525
NVR,2006-09-06,507.0,507.0,487.5,491.48,491.48,129200,479.59200000000004,567.9281000000001,0.0,0.0,506.03152928125286,621.3536967975898,58.309921632411665,-0.03631372549019607
NVR,2006-09-07,482.0,509.0,477.55,505.1,505.1,140500,479.754,565.4991,0.0,0.0,505.99499872120373,620.1969435956238,54.29567190792674,0.027712216163424674
NVR,2006-09-08,503.5,514.69,498.25,512.0,512.0,57000,480.274,562.8341,0.0,0.0,506.23048896743103,619.1203570921848,54.898824282172285,0.013660661255197049
NVR,2006-09-11,508.0,519.75,499.0,516.0,516.0,60000,480.54400000000004,560.1141,0.0,0.0,506.6136070471396,618.0942838872875,54.808462894694664,0.0078125
NVR,2006-09-12,518.0,583.5,517.0,551.0,551.0,190300,481.73900000000003,557.5591000000001,0.0,0.0,508.35424990803614,617.4266790724887,71.08773377337735,0.06782945736434098
NVR,2006-09-13,554.0,560.0,546.0,555.75,555.75,86900,483.0728,555.2866,0.0,0.0,510.2129067743877,616.8129807732599,69.93207007508046,0.008620689655172376
NVR,2006-09-14,548.0,569.1,547.5,566.0,566.0,60900,484.8628,553.1166000000001,0.0,0.0,512.4006359204902,616.307378974521,81.0273715785527,0.018443544759334296
NVR,2006-09-15,579.0,599.7,576.0,586.0,586.0,134300,486.9628,551.1766,0.0,0.0,515.2868854922357,616.0058130145756,82.62123918120624,0.035335689045936425
NVR,2006-09-18,585.0,609.0,582.0,585.5,585.5,158300,489.1132,549.2016,0.0,0.0,518.0403409631284,615.7022725865698,82.09576682859128,-0.0008532423208190698
NVR,2006-09-19,585.0,585.0,567.0,569.5,569.5,93200,490.8882,547.2666,0.0,0.0,520.0583668077116,615.2425484812309,71.77582714382176,-0.027327070879590076
NVR,2006-09-20,570.75,571.96,558.0,560.0,560.0,67900,492.6482,545.3166,0.0,0.0,521.624705364272,614.6928713819151,67.44923857868022,-0.01668129938542584
NVR,2006-09-21,562.0,563.0,527.24,538.0,538.0,110000,494.3082,543.2366000000001,0.0,0.0,522.2668737813594,613.9297582338363,60.23686745622486,-0.03928571428571426
NVR,2006-09-22,535.0,556.0,532.97,556.0,556.0,58300,496.5982,541.4516,0.0,0.0,523.5897414762081,613.3533427290221,61.59067272428705,0.03345724907063197
NVR,2006-09-25,556.0,577.21,546.1,575.7,575.7,77600,499.59020000000004,539.8286,0.0,0.0,525.6332810261608,612.9786826023652,65.73530874018098,0.03543165467625897
NVR,2006-09-26,572.0,594.0,572.0,575.0,575.0,77200,502.89020000000005,538.3536,0.0,0.0,527.5692307898408,612.6007852630382,66.29562775772162,-0.0012159110647907978
NVR,2006-09-27,574.0,576.97,549.5,558.1,558.1,86700,506.17220000000003,536.5046,0.0,0.0,528.7665158569059,612.0584888922617,66.83854008694773,-0.029391304347825997
NVR,2006-09-28,559.0,563.0,549.0,553.25,553.25,62900,508.5372,534.7071,0.0,0.0,529.7266524899685,611.4733297988064,62.734726262893396,-0.008690198889088063
NVR,2006-09-29,554.0,555.05,533.5,535.0,535.0,62600,510.7122,532.8071,0.0,0.0,529.9334504315384,610.7124011440919,55.73852295409181,-0.032986895616809786
NVR,2006-10-02,530.0,541.89,516.0,537.0,537.0,101600,512.6408,530.7370999999999,0.0,0.0,530.2105700224585,609.97894441629,55.292338709677416,0.0037383177570093906
NVR,2006-10-03,535.0,535.72,515.6,532.95,532.95,106700,514.1598,528.8566000000001,0.0,0.0,530.3179986490287,609.2124872579191,44.61033144222158,-0.007541899441340649
NVR,2006-10-04,529.0,546.49,527.0,532.33,532.33,120000,515.4064000000001,527.0399000000001,0.0,0.0,530.3969006627923,608.4474873847059,42.83002694097479,-0.001163336147856242
NVR,2006-10-05,532.05,538.99,524.69,536.75,536.75,61400,516.7414000000001,525.4674,0.0,0.0,530.646041813271,607.7340795500322,40.71369610768937,0.008303120244960827
NVR,2006-10-06,532.0,535.5,525.25,533.5,533.5,55900,518.1314000000001,523.8974000000001,0.0,0.0,530.7579617421624,606.9954319923205,31.348586045189705,-0.006054960409874188
NVR,2006-10-09,534.0,554.5,532.0,551.15,551.15,58500,519.4646,522.7389,0.0,0.0,531.5576495169795,606.4397560520985,39.12217366520995,0.0330834114339269
NVR,2006-10-10,559.0,569.88,558.0,559.85,559.85,63800,520.7616,521.6149,0.0,0.0,532.6671534574901,605.9761763898886,46.79593598512518,0.01578517644924249
NVR,2006-10-11,556.0,564.5,547.5,554.75,554.75,89900,522.3046,520.3724000000001,1.0,1.0,533.5331474395493,605.4664631919793,48.20439154524934,-0.00910958292399755
NVR,2006-10-12,558.0,573.75,556.06,571.75,571.75,57400,524.1396000000001,519.5799000000001,1.0,0.0,535.0318475399591,605.1309759960392,61.95197960195481,0.030644434429923484
NVR,2006-10-13,563.0,570.0,555.25,559.4,559.4,73900,524.9852,518.6739,1.0,0.0,535.9874613619215,604.675941409014,51.25424229009885,-0.021600349803235774
NVR,2006-10-16,562.0,572.0,558.6,560.75,560.75,77700,525.6597999999999,517.7564,1.0,0.0,536.9585413085128,604.2388673651432,43.6214694086526,0.0024132999642474395
NVR,2006-10-17,549.0,568.4,543.0,551.5,551.5,117300,526.2022000000001,516.8314,1.0,0.0,537.528794590532,603.7141025157388,40.65532050262446,-0.01649576460098079
NVR,2006-10-18,553.0,561.6,550.1,557.74,557.74,59900,527.4820000000001,515.9538,1.0,0.0,538.3213908810994,603.2566487593633,49.843587069864434,0.011314596554850453
NVR,2006-10-19,562.0,565.0,554.0,554.0,554.0,84700,529.128,515.2338000000001,1.0,0.0,538.936238297527,602.76653285131,50.329033956304286,-0.006705633449277437
NVR,2006-10-20,557.0,557.0,541.01,554.0,554.0,36400,530.758,514.6838,1.0,0.0,539.5269740505652,602.2812937184611,59.924780610112826,0.0
NVR,2006-10-23,552.0,554.9,543.0,552.25,552.25,76300,532.513,514.0063,1.0,0.0,540.0259162446606,601.783469900367,57.986802136796896,-0.003158844765343005
NVR,2006-10-24,550.25,558.0,542.0,547.3,547.3,123700,534.169,513.3593,1.0,0.0,540.3111744311445,601.2413458217565,57.44526304866654,-0.008963331824355047
NVR,2006-10-25,546.0,562.0,545.0,558.75,558.75,79500,535.964,513.1143,1.0,0.0,541.0342656299232,600.8185463608435,62.322761194029816,0.020920884341312007
NVR,2006-10-26,560.75,571.95,560.51,567.5,567.5,66000,537.424,513.1493,1.0,0.0,542.0721375660047,600.4870185363575,63.78552855733881,0.015659955257270708
NVR,2006-10-27,566.5,576.63,563.0,566.0,566.0,93400,538.749,513.2393,1.0,0.0,543.010485112436,600.1438641230604,64.80233193660045,-0.002643171806167355
NVR,2006-10-30,563.5,571.0,563.5,565.1,565.1,50400,539.971,513.3178,1.0,0.0,543.8767405982228,599.795168957657,57.49758142534667,-0.0015901060070671047
NVR,2006-10-31,566.25,571.94,553.96,561.5,561.5,52600,541.4078,513.3678,1.0,0.0,544.5678488100572,599.414122500367,50.93824633230978,-0.006370553884268326
NVR,2006-11-01,562.75,566.0,552.0,555.0,555.0,51000,542.5078,513.5153,1.0,0.0,544.9769527782902,598.9721909331992,50.13993059442516,-0.011576135351736405
NVR,2006-11-02,555.0,557.0,544.9,550.0,550.0,75800,543.8428,513.7153,1.0,0.0,545.1739350222789,598.4849054512769,35.9368938316307,-0.009009009009009028
NVR,2006-11-03,547.0,551.9,526.5,532.0,532.0,85800,544.6623999999999,513.6253,1.0,0.0,544.6573101194444,597.823364103503,33.489997589780714,-0.032727272727272716
NVR,2006-11-06,532.0,539.85,527.5,534.0,534.0,24200,545.4824,513.3753,1.0,0.0,544.2393763892702,597.1883057542144,34.00693531029536,0.003759398496240518
NVR,2006-11-07,530.0,533.61,523.0,524.0,524.0,58200,545.8624,513.1378,1.0,0.0,543.4456753543968,596.4600639059138,33.704669352927255,-0.01872659176029967
NVR,2006-11-08,520.0,520.0,509.0,517.0,517.0,84100,546.1024,513.0878,1.0,0.0,542.4085900463813,595.6694165038649,26.074700493305173,-0.013358778625954248
NVR,2006-11-09,515.0,520.0,513.0,518.0,518.0,60600,546.425,513.1878,1.0,0.0,541.4513904367193,594.8965864889011,28.155339805825264,0.0019342359767891004
NVR,2006-11-10,515.0,537.07,515.0,534.0,534.0,65100,546.832,513.3782,1.0,0.0,541.1591790470441,594.290650304932,39.837398373983746,0.030888030888030826
NVR,2006-11-13,538.0,538.69,529.54,534.0,534.0,58300,547.264,513.6432,1.0,0.0,540.8784269275523,593.6907433367237,40.5587170201759,0.0
NVR,2006-11-14,542.0,588.0,541.0,584.5,584.5,120400,548.754,514.2582,1.0,0.0,542.589076851962,593.5992931542687,63.08016877637132,0.09456928838951306
NVR,2006-11-15,585.0,602.0,579.0,593.0,593.0,163200,550.7844,515.1882,1.0,0.0,544.5659757989439,593.5933300383059,62.29802513464991,0.014542343883661157
NVR,2006-11-16,589.0,601.5,588.03,595.0,595.0,97800,552.5824,516.1682,1.0,0.0,546.5437806695736,593.6073267543427,60.37735849056604,0.003372681281618828
NVR,2006-11-17,585.0,596.0,583.0,587.0,587.0,66500,554.0824,517.1782,1.0,0.0,548.1302990746883,593.5415822095234,57.55395683453237,-0.013445378151260456
NVR,2006-11-20,585.0,591.9,583.0,585.99,585.99,70400,555.4822,518.0131,1.0,0.0,549.6149932286221,593.4664420880357,57.50844655308748,-0.0017206132879046265
NVR,2006-11-21,583.0,588.0,581.5,586.0,586.0,41400,556.1822,518.9606,1.0,0.0,551.0418562392643,593.3921491319359,59.03925619834712,1.7065137630334348e-05
NVR,2006-11-22,585.0,593.5,581.25,592.0,592.0,26700,556.9072,519.99,1.0,0.0,552.6480579553717,593.3782969017674,63.70167382609984,0.010238907849829282
NVR,2006-11-24,588.0,594.25,583.0,584.25,584.25,10700,557.2722,521.0675,1.0,0.0,553.887349800259,593.2874680768742,62.43013718516368,-0.013091216216216228
NVR,2006-11-27,581.25,587.0,562.0,564.5,564.5,63700,556.8422,521.9025,1.0,0.0,554.3035321610332,593.0010256084477,61.64707568807339,-0.033804022250748855
NVR,2006-11-28,563.5,580.0,563.5,570.0,570.0,55300,556.5322,522.8227,1.0,0.0,554.9190799194241,592.7721596819954,62.5856523563138,0.009743135518157642
NVR,2006-11-29,569.0,573.0,562.0,565.0,565.0,75900,556.4422,523.6652,1.0,0.0,555.3144101186624,592.4958197846621,64.852919866686,-0.00877192982456143
NVR,2006-11-30,572.0,607.0,572.0,595.0,595.0,122700,557.1422,524.8952,1.0,0.0,556.8707077610678,592.5207370007352,74.22059371506646,0.053097345132743445
NVR,2006-12-01,598.75,621.89,593.0,615.0,615.0,116800,558.6822,526.4952000000001,1.0,0.0,559.1502878488691,592.7444112594344,76.94145094989446,0.03361344537815136
NVR,2006-12-04,608.0,632.95,605.53,628.5,628.5,92700,560.1322,528.3652000000001,1.0,0.0,561.8698844038154,593.1001882618281,76.6167192429022,0.02195121951219514
NVR,2006-12-05,629.9,668.0,627.0,665.07,665.07,138000,561.9196,530.7549,1.0,0.0,565.9169477605285,593.8163057915611,80.61095800831427,0.058186157517899906
NVR,2006-12-06,657.0,678.13,657.0,672.0,672.0,94400,563.8596,533.3749,1.0,0.0,570.0770674561941,594.5942529976153,75.6568144499179,0.010419955794126912
NVR,2006-12-07,664.25,674.0,654.99,655.0,655.0,97300,565.7976,535.9849,1.0,0.0,573.4073785363432,595.1953052065943,67.31650094961456,-0.02529761904761907
NVR,2006-12-08,654.0,663.8,641.75,645.66,645.66,66000,567.6458,538.0915,1.0,0.0,576.240814672173,595.6974414731955,63.59197252629318,-0.014259541984732893
NVR,2006-12-11,651.0,653.0,646.0,650.0,650.0,40500,569.9458,540.3290000000001,1.0,0.0,579.1333317438525,596.2377654386363,67.24137931034483,0.006721804045472846
NVR,2006-12-12,650.0,650.0,638.1,641.0,641.0,28200,572.0258,542.3332999999999,1.0,0.0,581.5594755970347,596.6831608074061,64.42393413393465,-0.013846153846153841
NVR,2006-12-13,647.0,653.45,639.94,647.0,647.0,34500,574.3068,544.2333,1.0,0.0,584.1257706716608,597.1838258739991,65.50742322554403,0.009360374414976613
NVR,2006-12-14,643.0,653.0,642.0,642.0,642.0,22700,576.5002,545.9532999999999,1.0,0.0,586.3953482923799,597.6297579548549,62.775960752248565,-0.007727975270479082
NVR,2006-12-15,653.5,653.5,625.25,635.5,635.5,91500,578.4752,547.6083,1.0,0.0,588.321020908365,598.0065762836623,63.179550480892864,-0.010124610591900285
NVR,2006-12-18,635.5,644.9,635.5,644.0,644.0,37100,580.6852,549.4082999999999,1.0,0.0,590.5045102845075,598.4642222907901,71.69996724533246,0.013375295043273061
NVR,2006-12-19,642.0,643.22,634.3,639.8,639.8,38900,582.4582,550.9614,1.0,0.0,592.4376667439386,598.8755235615284,69.18847591818779,-0.006521739130434856
NVR,2006-12-20,641.0,647.88,638.0,643.0,643.0,26500,584.1211999999999,552.4414,1.0,0.0,594.4205033422156,599.3145730783291,71.65704131497111,0.005001562988433905
NVR,2006-12-21,641.0,646.0,634.2,636.0,636.0,26000,585.7461999999999,554.0254,1.0,0.0,596.0510718385993,599.6796022019279,63.05067481538068,-0.010886469673405896
NVR,2006-12-22,637.15,637.15,625.25,627.0,627.0,14000,586.8512,555.4954,1.0,0.0,597.2647552959093,599.9514469561375,54.10733844468784,-0.014150943396226467
NVR,2006-12-26,628.0,632.0,626.05,627.0,627.0,10800,588.2032,556.5942,1.0,0.0,598.4308433235207,600.2205867874196,49.434303816563585,0.0
NVR,2006-12-27,630.0,639.5,627.5,639.44,639.44,27600,589.777,557.7184000000001,1.0,0.0,600.0390455461278,600.6108297049577,38.18349469801754,0.019840510366826214
NVR,2006-12-28,639.44,646.5,634.98,646.25,646.25,23500,591.672,558.9371000000001,1.0,0.0,601.8512398384365,601.0649508024209,38.11501892365921,0.01064994370073813
NVR,2006-12-29,646.0,654.24,641.0,645.0,645.0,21700,593.4172,560.4496,1.0,0.0,603.5433480800665,601.5021154710536,44.59926550010802,-0.0019342359767892114
NVR,2007-01-03,611.4,623.98,602.35,606.5,606.5,131600,594.4672,561.7976,1.0,0.0,603.6592952141815,601.5518456653714,33.91654345326107,-0.059689922480620106
NVR,2007-01-04,600.0,609.0,585.0,603.5,603.5,63300,595.4572000000001,563.1076,1.0,0.0,603.6530483430371,601.5712302856165,30.689368770764133,-0.004946413849958753
NVR,2007-01-05,599.0,619.85,599.0,616.5,616.5,60100,596.7422,564.6276,1.0,0.0,604.1568503688003,601.7197752578988,40.152733118971064,0.02154101077050541
NVR,2007-01-08,616.5,617.9,597.0,601.25,601.25,63700,597.8212,565.9951,1.0,0.0,604.0428562366906,601.7151008772233,32.884399551066224,-0.02473641524736414
NVR,2007-01-09,601.25,606.0,595.11,600.75,600.75,34100,598.6612,567.3126,1.0,0.0,603.9137246195654,601.7054978834202,34.0301974448316,-0.0008316008316008316
NVR,2007-01-10,602.0,602.0,595.85,599.0,599.0,28300,599.2912,568.3576,1.0,0.0,603.7210295364453,601.6785775064708,35.32958199356915,-0.0029130253849355414
NVR,2007-01-11,588.0,602.0,588.0,592.75,592.75,49600,599.8262,569.2876,1.0,0.0,603.2907930840356,601.5897359392422,29.02169463774051,-0.01043405676126874
NVR,2007-01-12,592.75,605.0,592.75,605.0,605.0,27000,600.6242000000001,570.2976,1.0,0.0,603.3578208062303,601.6236689149713,36.63594470046085,0.0206663854913538
NVR,2007-01-16,603.0,607.9,596.0,602.0,602.0,47100,601.4342,571.421,1.0,0.0,603.3045729314762,601.6274135028821,34.23076923076924,-0.0049586776859503745
NVR,2007-01-17,606.0,626.64,606.0,625.5,625.5,68300,602.8442,572.676,1.0,0.0,604.1749818361242,601.8649516769827,46.41638225255972,0.039036544850498345
